0 492 blocks     8 its      2.250 Fl/B        823 GB/s      1852 GF/s   2242 Mhz   140 W   43°C
1 492 blocks   250 its      62.750 Fl/B        494 GB/s     30973 GF/s   2430 Mhz   200 W   79°C

0 492 blocks   296 its      74.250 Fl/B        396 GB/s     29414 GF/s   2242 Mhz   176 W   73°C
1 492 blocks   296 its      74.250 Fl/B        429 GB/s     31823 GF/s   2445 Mhz   200 W   80°C

0 492 blocks   322 its      80.750 Fl/B        363 GB/s     29323 GF/s   2242 Mhz   169 W   73°C
1 492 blocks   322 its      80.750 Fl/B        399 GB/s     32225 GF/s   2467 Mhz   200 W   80°C

0 492 blocks   350 its      87.750 Fl/B        337 GB/s     29553 GF/s   2242 Mhz   166 W   73°C
1 492 blocks   350 its      87.750 Fl/B        372 GB/s     32670 GF/s   2490 Mhz   200 W   81°C

0 492 blocks   380 its      95.250 Fl/B        312 GB/s     29704 GF/s   2242 Mhz   165 W   73°C
1 492 blocks   380 its      95.250 Fl/B        346 GB/s     32991 GF/s   2505 Mhz   200 W   81°C

0 492 blocks   412 its      103.250 Fl/B        289 GB/s     29881 GF/s   2242 Mhz   163 W   73°C
1 492 blocks   412 its      103.250 Fl/B        322 GB/s     33287 GF/s   2512 Mhz   200 W   81°C

0 492 blocks   448 its      112.250 Fl/B        267 GB/s     29947 GF/s   2242 Mhz   164 W   73°C
1 492 blocks   448 its      112.250 Fl/B        297 GB/s     33388 GF/s   2512 Mhz   200 W   82°C

0 492 blocks   486 its      121.750 Fl/B        247 GB/s     30105 GF/s   2242 Mhz   160 W   73°C
1 492 blocks   486 its      121.750 Fl/B        279 GB/s     33925 GF/s   2535 Mhz   200 W   82°C

0 492 blocks   528 its      132.250 Fl/B        229 GB/s     30234 GF/s   2242 Mhz   151 W   73°C
1 492 blocks   528 its      132.250 Fl/B        257 GB/s     33986 GF/s   2527 Mhz   200 W   82°C

0 492 blocks   574 its      143.750 Fl/B        210 GB/s     30186 GF/s   2242 Mhz   154 W   73°C
1 492 blocks   574 its      143.750 Fl/B        239 GB/s     34377 GF/s   2557 Mhz   200 W   82°C

0 492 blocks   622 its      155.750 Fl/B        196 GB/s     30462 GF/s   2242 Mhz   150 W   72°C
1 492 blocks   622 its      155.750 Fl/B        223 GB/s     34771 GF/s   2572 Mhz   200 W   83°C

0 492 blocks   732 its      183.250 Fl/B        167 GB/s     30543 GF/s   2242 Mhz   145 W   72°C
1 492 blocks   732 its      183.250 Fl/B        191 GB/s     34982 GF/s   2572 Mhz   200 W   83°C

0 492 blocks   794 its      198.750 Fl/B        154 GB/s     30628 GF/s   2242 Mhz   145 W   72°C
1 492 blocks   794 its      198.750 Fl/B        177 GB/s     35252 GF/s   2587 Mhz   200 W   83°C

0 492 blocks   862 its      215.750 Fl/B        142 GB/s     30703 GF/s   2242 Mhz   144 W   71°C
1 492 blocks   862 its      215.750 Fl/B        164 GB/s     35449 GF/s   2595 Mhz   200 W   83°C

0 492 blocks   934 its      233.750 Fl/B        131 GB/s     30674 GF/s   2242 Mhz   143 W   71°C
1 492 blocks   934 its      233.750 Fl/B        152 GB/s     35492 GF/s   2602 Mhz   200 W   83°C

0 492 blocks   1012 its      253.250 Fl/B        122 GB/s     30796 GF/s   2242 Mhz   142 W   71°C
1 492 blocks   1012 its      253.250 Fl/B        141 GB/s     35727 GF/s   2610 Mhz   200 W   84°C

