0 492 blocks     4 its      1.250 Fl/B        522 GB/s       652 GF/s   1162 Mhz   93 W   36°C
1 492 blocks     4 its      1.250 Fl/B        823 GB/s      1029 GF/s   2805 Mhz   176 W   46°C

0 492 blocks     6 its      1.750 Fl/B        522 GB/s       914 GF/s   1170 Mhz   94 W   37°C
1 492 blocks     6 its      1.750 Fl/B        823 GB/s      1441 GF/s   2805 Mhz   178 W   49°C

0 492 blocks     8 its      2.250 Fl/B        522 GB/s      1175 GF/s   1162 Mhz   94 W   39°C
1 492 blocks     8 its      2.250 Fl/B        823 GB/s      1851 GF/s   2805 Mhz   179 W   51°C

0 492 blocks    18 its      4.750 Fl/B        518 GB/s      2462 GF/s   1170 Mhz   96 W   40°C
1 492 blocks    18 its      4.750 Fl/B        825 GB/s      3919 GF/s   2797 Mhz   185 W   56°C

0 492 blocks    22 its      5.750 Fl/B        498 GB/s      2865 GF/s   1170 Mhz   94 W   42°C
1 492 blocks    22 its      5.750 Fl/B        827 GB/s      4755 GF/s   2797 Mhz   191 W   58°C

0 492 blocks    32 its      8.250 Fl/B        501 GB/s      4133 GF/s   1170 Mhz   97 W   43°C
1 492 blocks    32 its      8.250 Fl/B        827 GB/s      6821 GF/s   2797 Mhz   196 W   61°C

0 492 blocks    48 its      12.250 Fl/B        505 GB/s      6186 GF/s   1170 Mhz   101 W   45°C
1 492 blocks    48 its      12.250 Fl/B        826 GB/s     10118 GF/s   2737 Mhz   200 W   64°C

0 492 blocks    54 its      13.750 Fl/B        506 GB/s      6954 GF/s   1170 Mhz   103 W   45°C
1 492 blocks    54 its      13.750 Fl/B        825 GB/s     11350 GF/s   2700 Mhz   200 W   65°C

0 492 blocks    66 its      16.750 Fl/B        506 GB/s      8476 GF/s   1170 Mhz   105 W   47°C
1 492 blocks    66 its      16.750 Fl/B        824 GB/s     13805 GF/s   2632 Mhz   200 W   66°C

0 492 blocks    72 its      18.250 Fl/B        506 GB/s      9229 GF/s   1170 Mhz   106 W   48°C
1 492 blocks    72 its      18.250 Fl/B        823 GB/s     15024 GF/s   2610 Mhz   200 W   67°C

0 492 blocks    80 its      20.250 Fl/B        505 GB/s     10221 GF/s   1177 Mhz   106 W   48°C
1 492 blocks    80 its      20.250 Fl/B        821 GB/s     16633 GF/s   2572 Mhz   200 W   67°C

