0 492 blocks     4 its      1.250 Fl/B        457 GB/s       572 GF/s   1042 Mhz   88 W   38°C
1 492 blocks     4 its      1.250 Fl/B        823 GB/s      1029 GF/s   2805 Mhz   177 W   49°C

0 492 blocks    12 its      3.250 Fl/B        454 GB/s      1476 GF/s   1042 Mhz   89 W   40°C
1 492 blocks    12 its      3.250 Fl/B        826 GB/s      2684 GF/s   2805 Mhz   181 W   54°C

0 492 blocks    14 its      3.750 Fl/B        454 GB/s      1703 GF/s   1042 Mhz   90 W   41°C
1 492 blocks    14 its      3.750 Fl/B        824 GB/s      3092 GF/s   2797 Mhz   183 W   55°C

0 492 blocks    16 its      4.250 Fl/B        454 GB/s      1931 GF/s   1042 Mhz   90 W   42°C
1 492 blocks    16 its      4.250 Fl/B        826 GB/s      3510 GF/s   2797 Mhz   185 W   56°C

0 492 blocks    18 its      4.750 Fl/B        454 GB/s      2158 GF/s   1042 Mhz   91 W   42°C
1 492 blocks    18 its      4.750 Fl/B        826 GB/s      3922 GF/s   2797 Mhz   186 W   57°C

0 492 blocks    20 its      5.250 Fl/B        454 GB/s      2386 GF/s   1042 Mhz   91 W   43°C
1 492 blocks    20 its      5.250 Fl/B        826 GB/s      4335 GF/s   2797 Mhz   188 W   59°C

0 492 blocks    22 its      5.750 Fl/B        437 GB/s      2511 GF/s   1042 Mhz   89 W   44°C
1 492 blocks    22 its      5.750 Fl/B        826 GB/s      4751 GF/s   2797 Mhz   193 W   60°C

0 492 blocks    24 its      6.250 Fl/B        437 GB/s      2731 GF/s   1042 Mhz   90 W   45°C
1 492 blocks    24 its      6.250 Fl/B        826 GB/s      5163 GF/s   2797 Mhz   194 W   62°C

0 492 blocks    28 its      7.250 Fl/B        438 GB/s      3173 GF/s   1042 Mhz   91 W   45°C
1 492 blocks    28 its      7.250 Fl/B        826 GB/s      5988 GF/s   2790 Mhz   195 W   63°C

0 492 blocks    32 its      8.250 Fl/B        439 GB/s      3619 GF/s   1042 Mhz   92 W   46°C
1 492 blocks    32 its      8.250 Fl/B        826 GB/s      6815 GF/s   2790 Mhz   198 W   63°C

0 492 blocks    36 its      9.250 Fl/B        440 GB/s      4068 GF/s   1042 Mhz   93 W   47°C
1 492 blocks    36 its      9.250 Fl/B        826 GB/s      7640 GF/s   2775 Mhz   200 W   64°C

0 492 blocks    40 its      10.250 Fl/B        441 GB/s      4519 GF/s   1042 Mhz   93 W   47°C
1 492 blocks    40 its      10.250 Fl/B        826 GB/s      8469 GF/s   2760 Mhz   200 W   65°C

0 492 blocks    44 its      11.250 Fl/B        442 GB/s      4970 GF/s   1042 Mhz   94 W   48°C
1 492 blocks    44 its      11.250 Fl/B        826 GB/s      9294 GF/s   2745 Mhz   200 W   65°C

0 492 blocks    48 its      12.250 Fl/B        442 GB/s      5419 GF/s   1042 Mhz   95 W   48°C
1 492 blocks    48 its      12.250 Fl/B        826 GB/s     10117 GF/s   2730 Mhz   200 W   66°C

0 492 blocks    60 its      15.250 Fl/B        444 GB/s      6764 GF/s   1042 Mhz   98 W   49°C
1 492 blocks    60 its      15.250 Fl/B        825 GB/s     12576 GF/s   2655 Mhz   200 W   67°C

0 492 blocks    66 its      16.750 Fl/B        444 GB/s      7432 GF/s   1042 Mhz   99 W   49°C
1 492 blocks    66 its      16.750 Fl/B        824 GB/s     13800 GF/s   2632 Mhz   200 W   67°C

0 492 blocks    72 its      18.250 Fl/B        444 GB/s      8095 GF/s   1042 Mhz   100 W   50°C
1 492 blocks    72 its      18.250 Fl/B        823 GB/s     15018 GF/s   2602 Mhz   200 W   67°C

0 492 blocks    96 its      24.250 Fl/B        441 GB/s     10702 GF/s   1042 Mhz   104 W   51°C
1 492 blocks    96 its      24.250 Fl/B        817 GB/s     19805 GF/s   2512 Mhz   200 W   69°C

0 492 blocks   106 its      26.750 Fl/B        442 GB/s     11828 GF/s   1042 Mhz   106 W   52°C
1 492 blocks   106 its      26.750 Fl/B        811 GB/s     21694 GF/s   2445 Mhz   200 W   69°C

0 492 blocks   116 its      29.250 Fl/B        433 GB/s     12676 GF/s   1042 Mhz   105 W   52°C
1 492 blocks   116 its      29.250 Fl/B        807 GB/s     23603 GF/s   2415 Mhz   200 W   69°C

0 492 blocks   138 its      34.750 Fl/B        371 GB/s     12897 GF/s   1042 Mhz   102 W   53°C
1 492 blocks   138 its      34.750 Fl/B        789 GB/s     27406 GF/s   2317 Mhz   200 W   70°C

0 492 blocks   164 its      41.250 Fl/B        320 GB/s     13215 GF/s   1042 Mhz   97 W   53°C
1 492 blocks   164 its      41.250 Fl/B        703 GB/s     28980 GF/s   2355 Mhz   200 W   70°C

0 492 blocks   178 its      44.750 Fl/B        298 GB/s     13334 GF/s   1042 Mhz   95 W   53°C
1 492 blocks   178 its      44.750 Fl/B        659 GB/s     29507 GF/s   2385 Mhz   200 W   70°C

0 492 blocks   194 its      48.750 Fl/B        276 GB/s     13472 GF/s   1042 Mhz   93 W   53°C
1 492 blocks   194 its      48.750 Fl/B        616 GB/s     30037 GF/s   2415 Mhz   200 W   70°C

0 492 blocks   212 its      53.250 Fl/B        256 GB/s     13624 GF/s   1042 Mhz   93 W   53°C
1 492 blocks   212 its      53.250 Fl/B        574 GB/s     30545 GF/s   2430 Mhz   200 W   70°C

0 492 blocks   250 its      62.750 Fl/B        216 GB/s     13581 GF/s   1042 Mhz   87 W   53°C
1 492 blocks   250 its      62.750 Fl/B        502 GB/s     31483 GF/s   2475 Mhz   200 W   71°C

0 492 blocks   322 its      80.750 Fl/B        171 GB/s     13818 GF/s   1042 Mhz   82 W   52°C
1 492 blocks   322 its      80.750 Fl/B        406 GB/s     32810 GF/s   2512 Mhz   200 W   72°C

0 492 blocks   380 its      95.250 Fl/B        147 GB/s     13997 GF/s   1042 Mhz   79 W   52°C
1 492 blocks   380 its      95.250 Fl/B        353 GB/s     33594 GF/s   2550 Mhz   200 W   72°C

0 492 blocks   412 its      103.250 Fl/B        136 GB/s     14063 GF/s   1042 Mhz   78 W   51°C
1 492 blocks   412 its      103.250 Fl/B        329 GB/s     33982 GF/s   2565 Mhz   200 W   72°C

0 492 blocks   448 its      112.250 Fl/B        125 GB/s     14026 GF/s   1042 Mhz   77 W   51°C
1 492 blocks   448 its      112.250 Fl/B        304 GB/s     34092 GF/s   2572 Mhz   200 W   72°C

0 492 blocks   486 its      121.750 Fl/B        116 GB/s     14173 GF/s   1042 Mhz   77 W   51°C
1 492 blocks   486 its      121.750 Fl/B        285 GB/s     34743 GF/s   2602 Mhz   200 W   71°C

0 492 blocks   574 its      143.750 Fl/B         99 GB/s     14194 GF/s   1042 Mhz   75 W   50°C
1 492 blocks   574 its      143.750 Fl/B        245 GB/s     35160 GF/s   2625 Mhz   200 W   72°C

0 492 blocks   622 its      155.750 Fl/B         91 GB/s     14241 GF/s   1042 Mhz   74 W   50°C
