0 492 blocks     4 its      1.250 Fl/B        824 GB/s      1030 GF/s   2392 Mhz   144 W   44°C
1 492 blocks   732 its      183.250 Fl/B        191 GB/s     34910 GF/s   2572 Mhz   200 W   84°C

0 492 blocks   862 its      215.750 Fl/B        152 GB/s     32730 GF/s   2392 Mhz   168 W   76°C
1 492 blocks   862 its      215.750 Fl/B        164 GB/s     35310 GF/s   2587 Mhz   200 W   84°C

0 492 blocks   934 its      233.750 Fl/B        140 GB/s     32744 GF/s   2392 Mhz   166 W   76°C
1 492 blocks   934 its      233.750 Fl/B        152 GB/s     35435 GF/s   2595 Mhz   200 W   84°C

0 492 blocks   1012 its      253.250 Fl/B        130 GB/s     32807 GF/s   2392 Mhz   165 W   76°C
1 492 blocks   1012 its      253.250 Fl/B        141 GB/s     35658 GF/s   2602 Mhz   200 W   84°C

