1 492 blocks   194 its      48.750 Fl/B        608 GB/s     29623 GF/s   2377 Mhz   200 W   77°C

0 492 blocks   212 its      53.250 Fl/B        460 GB/s     24498 GF/s   1920 Mhz   148 W   66°C
1 492 blocks   212 its      53.250 Fl/B        566 GB/s     30121 GF/s   2385 Mhz   200 W   78°C

0 492 blocks   230 its      57.750 Fl/B        428 GB/s     24706 GF/s   1927 Mhz   143 W   66°C
1 492 blocks   230 its      57.750 Fl/B        529 GB/s     30556 GF/s   2415 Mhz   200 W   78°C

0 492 blocks   272 its      68.250 Fl/B        369 GB/s     25216 GF/s   1935 Mhz   142 W   66°C
1 492 blocks   272 its      68.250 Fl/B        462 GB/s     31500 GF/s   2437 Mhz   200 W   78°C

0 492 blocks   296 its      74.250 Fl/B        341 GB/s     25349 GF/s   1935 Mhz   141 W   66°C
1 492 blocks   296 its      74.250 Fl/B        430 GB/s     31910 GF/s   2452 Mhz   200 W   78°C

0 492 blocks   322 its      80.750 Fl/B        313 GB/s     25250 GF/s   1935 Mhz   137 W   66°C
1 492 blocks   322 its      80.750 Fl/B        401 GB/s     32356 GF/s   2475 Mhz   200 W   78°C

0 492 blocks   350 its      87.750 Fl/B        290 GB/s     25440 GF/s   1935 Mhz   134 W   65°C
1 492 blocks   350 its      87.750 Fl/B        374 GB/s     32843 GF/s   2497 Mhz   200 W   79°C

0 492 blocks   412 its      103.250 Fl/B        249 GB/s     25756 GF/s   1935 Mhz   132 W   65°C
1 492 blocks   412 its      103.250 Fl/B        324 GB/s     33417 GF/s   2520 Mhz   200 W   79°C

0 492 blocks   486 its      121.750 Fl/B        212 GB/s     25814 GF/s   1935 Mhz   127 W   65°C
1 492 blocks   486 its      121.750 Fl/B        280 GB/s     34143 GF/s   2550 Mhz   200 W   79°C

0 492 blocks   528 its      132.250 Fl/B        197 GB/s     26045 GF/s   1935 Mhz   127 W   65°C
1 492 blocks   528 its      132.250 Fl/B        259 GB/s     34210 GF/s   2550 Mhz   200 W   79°C

0 492 blocks   574 its      143.750 Fl/B        181 GB/s     26056 GF/s   1927 Mhz   125 W   64°C
1 492 blocks   574 its      143.750 Fl/B        241 GB/s     34593 GF/s   2572 Mhz   200 W   80°C

0 492 blocks   622 its      155.750 Fl/B        167 GB/s     26052 GF/s   1927 Mhz   122 W   64°C
1 492 blocks   622 its      155.750 Fl/B        226 GB/s     35156 GF/s   2602 Mhz   200 W   80°C

0 492 blocks   732 its      183.250 Fl/B        143 GB/s     26200 GF/s   1927 Mhz   118 W   63°C
1 492 blocks   732 its      183.250 Fl/B        192 GB/s     35241 GF/s   2595 Mhz   200 W   80°C

0 492 blocks   862 its      215.750 Fl/B        122 GB/s     26272 GF/s   1920 Mhz   113 W   63°C
1 492 blocks   862 its      215.750 Fl/B        165 GB/s     35676 GF/s   2617 Mhz   200 W   80°C

0 492 blocks   934 its      233.750 Fl/B        113 GB/s     26368 GF/s   1927 Mhz   110 W   62°C
1 492 blocks   934 its      233.750 Fl/B        153 GB/s     35779 GF/s   2625 Mhz   200 W   80°C

0 492 blocks   1012 its      253.250 Fl/B        105 GB/s     26593 GF/s   1935 Mhz   115 W   63°C
1 492 blocks   1012 its      253.250 Fl/B        142 GB/s     36039 GF/s   2632 Mhz   200 W   80°C

