0 492 blocks     4 its      1.250 Fl/B        428 GB/s       535 GF/s   570 Mhz   83 W   38°C
0 492 blocks   230 its      57.750 Fl/B        129 GB/s      7454 GF/s   570 Mhz   69 W   49°C
1 492 blocks   230 its      57.750 Fl/B        541 GB/s     31256 GF/s   2475 Mhz   200 W   65°C

0 492 blocks   272 its      68.250 Fl/B        111 GB/s      7598 GF/s   570 Mhz   68 W   49°C
1 492 blocks   272 its      68.250 Fl/B        472 GB/s     32245 GF/s   2497 Mhz   200 W   66°C

0 492 blocks   296 its      74.250 Fl/B        103 GB/s      7618 GF/s   570 Mhz   66 W   48°C
1 492 blocks   296 its      74.250 Fl/B        441 GB/s     32737 GF/s   2512 Mhz   200 W   65°C

0 492 blocks   322 its      80.750 Fl/B         94 GB/s      7570 GF/s   570 Mhz   64 W   48°C
1 492 blocks   322 its      80.750 Fl/B        411 GB/s     33207 GF/s   2542 Mhz   200 W   65°C

0 492 blocks   350 its      87.750 Fl/B         87 GB/s      7649 GF/s   570 Mhz   62 W   47°C
1 492 blocks   350 its      87.750 Fl/B        384 GB/s     33694 GF/s   2557 Mhz   200 W   65°C

0 492 blocks   380 its      95.250 Fl/B         80 GB/s      7654 GF/s   570 Mhz   61 W   47°C
1 492 blocks   380 its      95.250 Fl/B        358 GB/s     34058 GF/s   2580 Mhz   200 W   64°C

0 492 blocks   412 its      103.250 Fl/B         75 GB/s      7704 GF/s   570 Mhz   61 W   46°C
1 492 blocks   412 its      103.250 Fl/B        333 GB/s     34338 GF/s   2587 Mhz   200 W   64°C

0 492 blocks   574 its      143.750 Fl/B         54 GB/s      7745 GF/s   570 Mhz   54 W   45°C
1 492 blocks   574 its      143.750 Fl/B        246 GB/s     35391 GF/s   2632 Mhz   200 W   68°C

0 492 blocks   622 its      155.750 Fl/B         50 GB/s      7758 GF/s   570 Mhz   54 W   45°C
1 492 blocks   622 its      155.750 Fl/B        231 GB/s     36000 GF/s   2662 Mhz   200 W   66°C

0 492 blocks   674 its      168.750 Fl/B         46 GB/s      7786 GF/s   570 Mhz   51 W   44°C
1 492 blocks   674 its      168.750 Fl/B        214 GB/s     36077 GF/s   2662 Mhz   200 W   65°C

0 492 blocks   732 its      183.250 Fl/B         43 GB/s      7803 GF/s   570 Mhz   51 W   44°C
1 492 blocks   732 its      183.250 Fl/B        197 GB/s     36172 GF/s   2670 Mhz   200 W   65°C

0 492 blocks   794 its      198.750 Fl/B         39 GB/s      7814 GF/s   570 Mhz   49 W   43°C
1 492 blocks   794 its      198.750 Fl/B        184 GB/s     36477 GF/s   2677 Mhz   200 W   65°C

0 492 blocks   862 its      215.750 Fl/B         36 GB/s      7822 GF/s   570 Mhz   49 W   43°C
1 492 blocks   862 its      215.750 Fl/B        171 GB/s     36887 GF/s   2707 Mhz   200 W   66°C

0 492 blocks   934 its      233.750 Fl/B         34 GB/s      7835 GF/s   570 Mhz   48 W   43°C
1 492 blocks   934 its      233.750 Fl/B        157 GB/s     36807 GF/s   2700 Mhz   200 W   66°C

